original_loss,original_top1_accuracy,original_top10_accuracy,original_top1_words,original_top10_words,parameter,dataset_len,rate,learning_rate,es,norm,relative_error,edited_loss,edited_top1_accuracy,edited_top10_accuracy,edited_top1_categories,edited_top10_categories,epoch_losses,final_loss,final_top1_accuracy,final_top10_accuracy,finally_top1_categories,final_top10_categories
0.0907688563975104,0.1735857664233576,0.3880018248175182,"{'common_nouns': 457, 'proper_nouns': 11001, 'verbs': 558, 'modal_verbs': 0, 'adjectives': 1006, 'adverbs': 62, 'determiners': 0, 'conjunctions': 19, 'prepositions': 0, 'pronouns': 26, 'interjections': 0, 'numerals': 1, 'function_words': 1}","{'common_nouns': 635, 'proper_nouns': 10320, 'verbs': 857, 'modal_verbs': 0, 'adjectives': 1099, 'adverbs': 193, 'determiners': 2, 'conjunctions': 17, 'prepositions': 0, 'pronouns': 14, 'interjections': 0, 'numerals': 4, 'function_words': 0}",roberta.encoder.layer.0.attention.output.dense.weight,65757,0.8,0.0001,3,16.02276039123535,0.5446290373802185,0.0930831655316109,0.1607360097323601,0.3676246958637469,"{'common_nouns': 449, 'proper_nouns': 11032, 'verbs': 605, 'modal_verbs': 0, 'adjectives': 947, 'adverbs': 68, 'determiners': 1, 'conjunctions': 9, 'prepositions': 0, 'pronouns': 21, 'interjections': 0, 'numerals': 1, 'function_words': 2}","{'common_nouns': 718, 'proper_nouns': 9966, 'verbs': 993, 'modal_verbs': 0, 'adjectives': 1192, 'adverbs': 208, 'determiners': 1, 'conjunctions': 24, 'prepositions': 0, 'pronouns': 33, 'interjections': 0, 'numerals': 5, 'function_words': 0}","[0.04499532837067207, 0.03887479497604707, 0.03666721395876286, 0.035375421998202074, 0.03451935297054966, 0.033811791126962996, 0.03341936022768346, 0.032965701762269595, 0.03282885103873963, 0.032443050893336316, 0.0322440828847044, 0.03222974171349892, 0.03204647712681415, 0.03233395530468356, 0.03201938309047344, 0.03191414256999382, 0.032157119952704205, 0.03228286771588662, 0.032313997664663335, 0.03231754509274397]",0.0214032046619803,0.6739054397250482,0.904207917027845,"{'common_nouns': 2941, 'proper_nouns': 54157, 'verbs': 1140, 'modal_verbs': 0, 'adjectives': 7395, 'adverbs': 82, 'determiners': 0, 'conjunctions': 22, 'prepositions': 0, 'pronouns': 10, 'interjections': 0, 'numerals': 1, 'function_words': 0}","{'common_nouns': 3659, 'proper_nouns': 52580, 'verbs': 1659, 'modal_verbs': 0, 'adjectives': 7584, 'adverbs': 173, 'determiners': 1, 'conjunctions': 55, 'prepositions': 0, 'pronouns': 22, 'interjections': 0, 'numerals': 1, 'function_words': 0}"
0.0907688563975104,0.1735857664233576,0.3880018248175182,"{'common_nouns': 457, 'proper_nouns': 11001, 'verbs': 558, 'modal_verbs': 0, 'adjectives': 1006, 'adverbs': 62, 'determiners': 0, 'conjunctions': 19, 'prepositions': 0, 'pronouns': 26, 'interjections': 0, 'numerals': 1, 'function_words': 1}","{'common_nouns': 635, 'proper_nouns': 10320, 'verbs': 857, 'modal_verbs': 0, 'adjectives': 1099, 'adverbs': 193, 'determiners': 2, 'conjunctions': 17, 'prepositions': 0, 'pronouns': 14, 'interjections': 0, 'numerals': 4, 'function_words': 0}",roberta.encoder.layer.1.attention.output.dense.weight,65757,0.8,0.0001,3,15.803537368774414,0.5414448380470276,0.0929792605322352,0.1599756690997567,0.3698296836982968,"{'common_nouns': 455, 'proper_nouns': 10957, 'verbs': 635, 'modal_verbs': 0, 'adjectives': 946, 'adverbs': 69, 'determiners': 0, 'conjunctions': 25, 'prepositions': 0, 'pronouns': 31, 'interjections': 0, 'numerals': 2, 'function_words': 4}","{'common_nouns': 738, 'proper_nouns': 10117, 'verbs': 1030, 'modal_verbs': 0, 'adjectives': 1048, 'adverbs': 167, 'determiners': 1, 'conjunctions': 12, 'prepositions': 0, 'pronouns': 18, 'interjections': 0, 'numerals': 3, 'function_words': 0}","[0.0438661895275406, 0.03814077996388259, 0.036356409581110714, 0.0352306862400251, 0.03459036792571817, 0.03388582107468243, 0.03346510094629007, 0.033129365366958353, 0.032816034916181056, 0.03275431274751387, 0.0325648462775995, 0.0323700340795546, 0.03233227674869725, 0.03208255862087519, 0.03218875405743464, 0.031973850589309, 0.03191812215894098, 0.031978778142273574, 0.031971119806496764, 0.032142157655055216]",0.0240909313110274,0.6285110330459115,0.887981507672187,"{'common_nouns': 3005, 'proper_nouns': 54180, 'verbs': 1169, 'modal_verbs': 0, 'adjectives': 7282, 'adverbs': 77, 'determiners': 0, 'conjunctions': 27, 'prepositions': 0, 'pronouns': 12, 'interjections': 0, 'numerals': 1, 'function_words': 0}","{'common_nouns': 3902, 'proper_nouns': 51993, 'verbs': 1716, 'modal_verbs': 0, 'adjectives': 7854, 'adverbs': 165, 'determiners': 6, 'conjunctions': 48, 'prepositions': 0, 'pronouns': 38, 'interjections': 0, 'numerals': 4, 'function_words': 0}"
0.0907688563975104,0.1735857664233576,0.3880018248175182,"{'common_nouns': 457, 'proper_nouns': 11001, 'verbs': 558, 'modal_verbs': 0, 'adjectives': 1006, 'adverbs': 62, 'determiners': 0, 'conjunctions': 19, 'prepositions': 0, 'pronouns': 26, 'interjections': 0, 'numerals': 1, 'function_words': 1}","{'common_nouns': 635, 'proper_nouns': 10320, 'verbs': 857, 'modal_verbs': 0, 'adjectives': 1099, 'adverbs': 193, 'determiners': 2, 'conjunctions': 17, 'prepositions': 0, 'pronouns': 14, 'interjections': 0, 'numerals': 4, 'function_words': 0}",roberta.encoder.layer.2.attention.output.dense.weight,65757,0.8,0.0001,3,17.722238540649414,0.5774206519126892,0.0900893983977264,0.1763229927007299,0.3901307785888078,"{'common_nouns': 502, 'proper_nouns': 10868, 'verbs': 594, 'modal_verbs': 0, 'adjectives': 1031, 'adverbs': 69, 'determiners': 0, 'conjunctions': 19, 'prepositions': 0, 'pronouns': 38, 'interjections': 0, 'numerals': 1, 'function_words': 1}","{'common_nouns': 666, 'proper_nouns': 10245, 'verbs': 895, 'modal_verbs': 0, 'adjectives': 1136, 'adverbs': 164, 'determiners': 1, 'conjunctions': 13, 'prepositions': 0, 'pronouns': 20, 'interjections': 0, 'numerals': 6, 'function_words': 0}","[0.04192156841357549, 0.03709460886471753, 0.035422594161871865, 0.03460318738381648, 0.03418182765661655, 0.03347472998782666, 0.03311324240118628, 0.03298429340812992, 0.03259675996038165, 0.032542391460379835, 0.03240775816378222, 0.03221879801610961, 0.03223025109936141, 0.032195435388244854, 0.03193404318859978, 0.03192673074285479, 0.03197882607252928, 0.03211287768000234, 0.03212043984709285, 0.03222710801483361]",0.024657486336476,0.617029365694907,0.8860653618626154,"{'common_nouns': 3144, 'proper_nouns': 53470, 'verbs': 1310, 'modal_verbs': 0, 'adjectives': 7707, 'adverbs': 68, 'determiners': 0, 'conjunctions': 30, 'prepositions': 0, 'pronouns': 12, 'interjections': 0, 'numerals': 2, 'function_words': 0}","{'common_nouns': 3910, 'proper_nouns': 51692, 'verbs': 1839, 'modal_verbs': 0, 'adjectives': 8006, 'adverbs': 179, 'determiners': 5, 'conjunctions': 46, 'prepositions': 0, 'pronouns': 50, 'interjections': 0, 'numerals': 6, 'function_words': 0}"
0.0907688563975104,0.1735857664233576,0.3880018248175182,"{'common_nouns': 457, 'proper_nouns': 11001, 'verbs': 558, 'modal_verbs': 0, 'adjectives': 1006, 'adverbs': 62, 'determiners': 0, 'conjunctions': 19, 'prepositions': 0, 'pronouns': 26, 'interjections': 0, 'numerals': 1, 'function_words': 1}","{'common_nouns': 635, 'proper_nouns': 10320, 'verbs': 857, 'modal_verbs': 0, 'adjectives': 1099, 'adverbs': 193, 'determiners': 2, 'conjunctions': 17, 'prepositions': 0, 'pronouns': 14, 'interjections': 0, 'numerals': 4, 'function_words': 0}",roberta.encoder.layer.3.attention.output.dense.weight,65757,0.8,0.0001,3,18.99115753173828,0.5765357613563538,0.091735356698071,0.1656782238442822,0.3784215328467153,"{'common_nouns': 523, 'proper_nouns': 10788, 'verbs': 677, 'modal_verbs': 0, 'adjectives': 1010, 'adverbs': 85, 'determiners': 1, 'conjunctions': 16, 'prepositions': 0, 'pronouns': 25, 'interjections': 0, 'numerals': 2, 'function_words': 2}","{'common_nouns': 682, 'proper_nouns': 10038, 'verbs': 1046, 'modal_verbs': 0, 'adjectives': 1115, 'adverbs': 205, 'determiners': 1, 'conjunctions': 22, 'prepositions': 0, 'pronouns': 23, 'interjections': 0, 'numerals': 6, 'function_words': 0}","[0.040596824656002714, 0.036666684450894375, 0.035386168989386874, 0.03451353268938053, 0.033997108375794116, 0.033518948957070235, 0.03330971436561459, 0.033070859673757044, 0.032851024193195244, 0.03283156405617721, 0.03258065310127834, 0.03251364371238544, 0.032416440319913434, 0.03224618059476507, 0.03241159047233507, 0.03251624854231693, 0.03251036436924679, 0.03239361213071503]",0.0266948875952429,0.586340617728911,0.8717094757972536,"{'common_nouns': 3043, 'proper_nouns': 54143, 'verbs': 1125, 'modal_verbs': 0, 'adjectives': 7334, 'adverbs': 63, 'determiners': 1, 'conjunctions': 30, 'prepositions': 0, 'pronouns': 12, 'interjections': 0, 'numerals': 1, 'function_words': 0}","{'common_nouns': 3736, 'proper_nouns': 51919, 'verbs': 1590, 'modal_verbs': 0, 'adjectives': 8205, 'adverbs': 178, 'determiners': 3, 'conjunctions': 43, 'prepositions': 0, 'pronouns': 44, 'interjections': 0, 'numerals': 4, 'function_words': 0}"
0.0907688563975104,0.1735857664233576,0.3880018248175182,"{'common_nouns': 457, 'proper_nouns': 11001, 'verbs': 558, 'modal_verbs': 0, 'adjectives': 1006, 'adverbs': 62, 'determiners': 0, 'conjunctions': 19, 'prepositions': 0, 'pronouns': 26, 'interjections': 0, 'numerals': 1, 'function_words': 1}","{'common_nouns': 635, 'proper_nouns': 10320, 'verbs': 857, 'modal_verbs': 0, 'adjectives': 1099, 'adverbs': 193, 'determiners': 2, 'conjunctions': 17, 'prepositions': 0, 'pronouns': 14, 'interjections': 0, 'numerals': 4, 'function_words': 0}",roberta.encoder.layer.4.attention.output.dense.weight,65757,0.8,0.0001,3,18.72724914550781,0.5762654542922974,0.092059217737829,0.1673509732360097,0.3756082725060827,"{'common_nouns': 493, 'proper_nouns': 10940, 'verbs': 592, 'modal_verbs': 0, 'adjectives': 999, 'adverbs': 60, 'determiners': 0, 'conjunctions': 34, 'prepositions': 0, 'pronouns': 20, 'interjections': 0, 'numerals': 1, 'function_words': 1}","{'common_nouns': 680, 'proper_nouns': 10131, 'verbs': 985, 'modal_verbs': 0, 'adjectives': 1094, 'adverbs': 204, 'determiners': 0, 'conjunctions': 12, 'prepositions': 0, 'pronouns': 13, 'interjections': 0, 'numerals': 6, 'function_words': 0}","[0.03990823394843262, 0.0365802384550409, 0.03509300384317001, 0.034552538663221395, 0.03393056003462949, 0.033670174415674235, 0.03318918750161382, 0.03302917911369725, 0.032853558360442625, 0.032710659795796494, 0.03255177262055613, 0.032639069695687355, 0.032570594862792325, 0.032674336438849025, 0.03273771517431939]",0.0274788201302129,0.5766382286296516,0.8637407424304637,"{'common_nouns': 3166, 'proper_nouns': 53759, 'verbs': 1249, 'modal_verbs': 0, 'adjectives': 7462, 'adverbs': 79, 'determiners': 1, 'conjunctions': 24, 'prepositions': 0, 'pronouns': 6, 'interjections': 0, 'numerals': 0, 'function_words': 0}","{'common_nouns': 3782, 'proper_nouns': 51412, 'verbs': 1674, 'modal_verbs': 0, 'adjectives': 8601, 'adverbs': 165, 'determiners': 3, 'conjunctions': 52, 'prepositions': 0, 'pronouns': 34, 'interjections': 0, 'numerals': 1, 'function_words': 0}"
0.0907688563975104,0.1735857664233576,0.3880018248175182,"{'common_nouns': 457, 'proper_nouns': 11001, 'verbs': 558, 'modal_verbs': 0, 'adjectives': 1006, 'adverbs': 62, 'determiners': 0, 'conjunctions': 19, 'prepositions': 0, 'pronouns': 26, 'interjections': 0, 'numerals': 1, 'function_words': 1}","{'common_nouns': 635, 'proper_nouns': 10320, 'verbs': 857, 'modal_verbs': 0, 'adjectives': 1099, 'adverbs': 193, 'determiners': 2, 'conjunctions': 17, 'prepositions': 0, 'pronouns': 14, 'interjections': 0, 'numerals': 4, 'function_words': 0}",roberta.encoder.layer.5.attention.output.dense.weight,65757,0.8,0.0001,3,18.925514221191406,0.5547409057617188,0.0895286244850089,0.1766271289537712,0.3969738442822384,"{'common_nouns': 511, 'proper_nouns': 10959, 'verbs': 511, 'modal_verbs': 0, 'adjectives': 1058, 'adverbs': 53, 'determiners': 0, 'conjunctions': 14, 'prepositions': 0, 'pronouns': 24, 'interjections': 0, 'numerals': 5, 'function_words': 1}","{'common_nouns': 716, 'proper_nouns': 10183, 'verbs': 903, 'modal_verbs': 0, 'adjectives': 1096, 'adverbs': 192, 'determiners': 2, 'conjunctions': 21, 'prepositions': 0, 'pronouns': 18, 'interjections': 0, 'numerals': 5, 'function_words': 0}","[0.04018519913954456, 0.036972228464854026, 0.035600423015237144, 0.03473074450508812, 0.034325580065050265, 0.03395976215020874, 0.033631148845537445, 0.03356359871852137, 0.03337526228052276, 0.03335002032981012, 0.03353907079084656, 0.033229573727234146, 0.03320095532204403, 0.033196176100893905, 0.033302219054342184, 0.03350653726870416, 0.033504466750543485, 0.03371420174547066]",0.027088790583125,0.5831166263667746,0.8680444667487872,"{'common_nouns': 3061, 'proper_nouns': 54164, 'verbs': 1194, 'modal_verbs': 0, 'adjectives': 7219, 'adverbs': 79, 'determiners': 3, 'conjunctions': 22, 'prepositions': 0, 'pronouns': 10, 'interjections': 0, 'numerals': 0, 'function_words': 0}","{'common_nouns': 3611, 'proper_nouns': 51926, 'verbs': 1639, 'modal_verbs': 0, 'adjectives': 8360, 'adverbs': 124, 'determiners': 1, 'conjunctions': 42, 'prepositions': 0, 'pronouns': 28, 'interjections': 0, 'numerals': 5, 'function_words': 0}"
0.0907688563975104,0.1735857664233576,0.3880018248175182,"{'common_nouns': 457, 'proper_nouns': 11001, 'verbs': 558, 'modal_verbs': 0, 'adjectives': 1006, 'adverbs': 62, 'determiners': 0, 'conjunctions': 19, 'prepositions': 0, 'pronouns': 26, 'interjections': 0, 'numerals': 1, 'function_words': 1}","{'common_nouns': 635, 'proper_nouns': 10320, 'verbs': 857, 'modal_verbs': 0, 'adjectives': 1099, 'adverbs': 193, 'determiners': 2, 'conjunctions': 17, 'prepositions': 0, 'pronouns': 14, 'interjections': 0, 'numerals': 4, 'function_words': 0}",roberta.encoder.layer.6.attention.output.dense.weight,65757,0.8,0.0001,3,20.63997840881348,0.6085643172264099,0.0907779283767199,0.1673509732360097,0.3807025547445255,"{'common_nouns': 545, 'proper_nouns': 10879, 'verbs': 565, 'modal_verbs': 0, 'adjectives': 1028, 'adverbs': 62, 'determiners': 0, 'conjunctions': 18, 'prepositions': 0, 'pronouns': 38, 'interjections': 0, 'numerals': 2, 'function_words': 1}","{'common_nouns': 682, 'proper_nouns': 10179, 'verbs': 923, 'modal_verbs': 0, 'adjectives': 1100, 'adverbs': 196, 'determiners': 4, 'conjunctions': 28, 'prepositions': 0, 'pronouns': 16, 'interjections': 0, 'numerals': 7, 'function_words': 0}","[0.039103757073409365, 0.036247462351464296, 0.035111791977699654, 0.034378313226058825, 0.033873216459785936, 0.033464715464851864, 0.033321017413026226, 0.0331186705117098, 0.03285115705281859, 0.032889525992954444, 0.032760892951648024, 0.03281241406090648, 0.03272232816638448, 0.03299096848480313, 0.03297549579519135, 0.0331079389111404, 0.033065125654358644]",0.0266445259288535,0.5864926927931627,0.871222835591648,"{'common_nouns': 3135, 'proper_nouns': 53880, 'verbs': 1280, 'modal_verbs': 0, 'adjectives': 7351, 'adverbs': 70, 'determiners': 0, 'conjunctions': 24, 'prepositions': 0, 'pronouns': 8, 'interjections': 0, 'numerals': 0, 'function_words': 0}","{'common_nouns': 3745, 'proper_nouns': 51445, 'verbs': 1662, 'modal_verbs': 0, 'adjectives': 8638, 'adverbs': 148, 'determiners': 4, 'conjunctions': 50, 'prepositions': 0, 'pronouns': 36, 'interjections': 0, 'numerals': 3, 'function_words': 0}"
0.0907688563975104,0.1735857664233576,0.3880018248175182,"{'common_nouns': 457, 'proper_nouns': 11001, 'verbs': 558, 'modal_verbs': 0, 'adjectives': 1006, 'adverbs': 62, 'determiners': 0, 'conjunctions': 19, 'prepositions': 0, 'pronouns': 26, 'interjections': 0, 'numerals': 1, 'function_words': 1}","{'common_nouns': 635, 'proper_nouns': 10320, 'verbs': 857, 'modal_verbs': 0, 'adjectives': 1099, 'adverbs': 193, 'determiners': 2, 'conjunctions': 17, 'prepositions': 0, 'pronouns': 14, 'interjections': 0, 'numerals': 4, 'function_words': 0}",roberta.encoder.layer.7.attention.output.dense.weight,65757,0.8,0.0001,3,17.265552520751953,0.6135330200195312,0.0890436470146016,0.1735097323600973,0.3875456204379562,"{'common_nouns': 557, 'proper_nouns': 10751, 'verbs': 543, 'modal_verbs': 0, 'adjectives': 1150, 'adverbs': 59, 'determiners': 1, 'conjunctions': 25, 'prepositions': 0, 'pronouns': 42, 'interjections': 0, 'numerals': 2, 'function_words': 1}","{'common_nouns': 620, 'proper_nouns': 10278, 'verbs': 874, 'modal_verbs': 0, 'adjectives': 1161, 'adverbs': 158, 'determiners': 3, 'conjunctions': 14, 'prepositions': 0, 'pronouns': 19, 'interjections': 0, 'numerals': 7, 'function_words': 0}","[0.03950777454097776, 0.03646096093194908, 0.035317827143010724, 0.03470323251111664, 0.03406920246870558, 0.03374564813545151, 0.03355050702418434, 0.03339415762365009, 0.033190933538831936, 0.03312402455149776, 0.03301985488429557, 0.03294911633479044, 0.03303409466596995, 0.032922279425056024, 0.03305020137098584, 0.03309217524100684, 0.03311788674144849, 0.03329361683333297]",0.0270469547086713,0.5782806393235701,0.8694739723527534,"{'common_nouns': 3044, 'proper_nouns': 53901, 'verbs': 1216, 'modal_verbs': 0, 'adjectives': 7475, 'adverbs': 75, 'determiners': 0, 'conjunctions': 25, 'prepositions': 0, 'pronouns': 2, 'interjections': 0, 'numerals': 1, 'function_words': 0}","{'common_nouns': 3623, 'proper_nouns': 51552, 'verbs': 1620, 'modal_verbs': 0, 'adjectives': 8709, 'adverbs': 132, 'determiners': 2, 'conjunctions': 51, 'prepositions': 0, 'pronouns': 49, 'interjections': 0, 'numerals': 5, 'function_words': 0}"
0.0907688563975104,0.1735857664233576,0.3880018248175182,"{'common_nouns': 457, 'proper_nouns': 11001, 'verbs': 558, 'modal_verbs': 0, 'adjectives': 1006, 'adverbs': 62, 'determiners': 0, 'conjunctions': 19, 'prepositions': 0, 'pronouns': 26, 'interjections': 0, 'numerals': 1, 'function_words': 1}","{'common_nouns': 635, 'proper_nouns': 10320, 'verbs': 857, 'modal_verbs': 0, 'adjectives': 1099, 'adverbs': 193, 'determiners': 2, 'conjunctions': 17, 'prepositions': 0, 'pronouns': 14, 'interjections': 0, 'numerals': 4, 'function_words': 0}",roberta.encoder.layer.8.attention.output.dense.weight,65757,0.8,0.0001,3,19.24913787841797,0.6821999549865723,0.0902230932837275,0.1675790754257907,0.3826794403892944,"{'common_nouns': 520, 'proper_nouns': 10792, 'verbs': 621, 'modal_verbs': 0, 'adjectives': 1045, 'adverbs': 77, 'determiners': 1, 'conjunctions': 17, 'prepositions': 0, 'pronouns': 54, 'interjections': 0, 'numerals': 3, 'function_words': 2}","{'common_nouns': 667, 'proper_nouns': 10283, 'verbs': 904, 'modal_verbs': 0, 'adjectives': 1049, 'adverbs': 178, 'determiners': 0, 'conjunctions': 22, 'prepositions': 0, 'pronouns': 33, 'interjections': 0, 'numerals': 5, 'function_words': 0}","[0.03919839162896149, 0.036398782655415456, 0.03530058334524904, 0.03458144824834056, 0.034004391753398006, 0.03351408083653508, 0.03327520460869274, 0.03301691970903508, 0.03289395040512955, 0.03259068491830153, 0.03256838304645534, 0.03249890474181106, 0.03238571117974256, 0.03244111078752798, 0.03235624878329662, 0.032363842665206484, 0.0322895264321, 0.032610848500708306, 0.03260465391397186, 0.03246829043303383]",0.0257866182946839,0.5919065650805237,0.880621074562404,"{'common_nouns': 3301, 'proper_nouns': 53802, 'verbs': 1369, 'modal_verbs': 0, 'adjectives': 7167, 'adverbs': 74, 'determiners': 0, 'conjunctions': 22, 'prepositions': 0, 'pronouns': 11, 'interjections': 0, 'numerals': 2, 'function_words': 0}","{'common_nouns': 3546, 'proper_nouns': 51776, 'verbs': 1634, 'modal_verbs': 0, 'adjectives': 8501, 'adverbs': 152, 'determiners': 5, 'conjunctions': 66, 'prepositions': 0, 'pronouns': 44, 'interjections': 0, 'numerals': 7, 'function_words': 0}"
0.0907688563975104,0.1735857664233576,0.3880018248175182,"{'common_nouns': 457, 'proper_nouns': 11001, 'verbs': 558, 'modal_verbs': 0, 'adjectives': 1006, 'adverbs': 62, 'determiners': 0, 'conjunctions': 19, 'prepositions': 0, 'pronouns': 26, 'interjections': 0, 'numerals': 1, 'function_words': 1}","{'common_nouns': 635, 'proper_nouns': 10320, 'verbs': 857, 'modal_verbs': 0, 'adjectives': 1099, 'adverbs': 193, 'determiners': 2, 'conjunctions': 17, 'prepositions': 0, 'pronouns': 14, 'interjections': 0, 'numerals': 4, 'function_words': 0}",roberta.encoder.layer.9.attention.output.dense.weight,65757,0.8,0.0001,3,18.48663902282715,0.6847022771835327,0.0889944970752781,0.177463503649635,0.3898266423357664,"{'common_nouns': 489, 'proper_nouns': 10946, 'verbs': 547, 'modal_verbs': 0, 'adjectives': 1049, 'adverbs': 62, 'determiners': 1, 'conjunctions': 14, 'prepositions': 0, 'pronouns': 28, 'interjections': 0, 'numerals': 0, 'function_words': 3}","{'common_nouns': 643, 'proper_nouns': 10348, 'verbs': 867, 'modal_verbs': 0, 'adjectives': 1079, 'adverbs': 161, 'determiners': 1, 'conjunctions': 22, 'prepositions': 0, 'pronouns': 13, 'interjections': 0, 'numerals': 5, 'function_words': 0}","[0.04017571913681181, 0.03695096015712641, 0.03581547053698496, 0.034904615115147725, 0.0344313355366679, 0.03410315057693317, 0.033755535726637156, 0.03350605582705089, 0.03336251628587426, 0.03327586652298623, 0.03302447845901016, 0.03297123047375911, 0.0329798890091932, 0.032919889266110974, 0.032935144774017544, 0.03282814325171086, 0.032801637657149864, 0.03289591183845144, 0.03278004546670148, 0.03298083032025908]",0.0266861438394084,0.5784327143878218,0.8755569749228219,"{'common_nouns': 3364, 'proper_nouns': 53030, 'verbs': 1266, 'modal_verbs': 0, 'adjectives': 8006, 'adverbs': 59, 'determiners': 0, 'conjunctions': 18, 'prepositions': 0, 'pronouns': 0, 'interjections': 0, 'numerals': 1, 'function_words': 0}","{'common_nouns': 3432, 'proper_nouns': 52002, 'verbs': 1602, 'modal_verbs': 0, 'adjectives': 8464, 'adverbs': 135, 'determiners': 3, 'conjunctions': 46, 'prepositions': 0, 'pronouns': 33, 'interjections': 0, 'numerals': 3, 'function_words': 0}"
